#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 100  64
# Band-Index:    1
   0.14169     -5.144796
   0.15350     -5.205684
   0.16530     -5.266741
   0.17711     -5.327979
   0.18892     -5.389413
   0.20073     -5.451060
   0.21253     -5.512926
   0.22434     -5.513021
   0.23615     -5.483643
   0.24796     -5.454872
   0.25976     -5.426744
   0.27157     -5.399306
   0.28338     -5.372593
   0.29518     -5.346646
   0.30699     -5.321496
   0.31880     -5.297186
   0.33061     -5.273741
   0.34241     -5.251201
   0.35422     -5.229591
   0.36603     -5.208943
   0.37784     -5.189284
   0.38964     -5.170639
   0.40145     -5.153030
   0.41326     -5.136477
   0.42507     -5.120999
   0.43687     -5.106615
   0.44868     -5.093341
   0.46049     -5.081186
   0.47230     -5.070161
   0.48410     -5.060275
   0.49591     -5.051540
   0.50772     -5.043955
   0.51953     -5.037524
   0.53133     -5.032262
   0.54314     -5.028169
   0.55495     -5.025241
   0.56675     -5.023485
   0.57856     -5.022897
   0.57856     -5.022897
   0.59037     -5.023485
   0.60218     -5.025241
   0.61398     -5.028169
   0.62579     -5.032262
   0.63760     -5.037524
   0.64941     -5.043955
   0.66121     -5.051540
   0.67302     -5.060275
   0.68483     -5.070161
   0.69664     -5.081186
   0.70844     -5.093341
   0.72025     -5.106615
   0.73206     -5.120999
   0.74387     -5.136477
   0.75567     -5.153030
   0.76748     -5.170639
   0.77929     -5.189284
   0.79110     -5.208943
   0.80290     -5.229591
   0.81471     -5.251201
   0.82652     -5.273741
   0.83832     -5.297186
   0.85013     -5.321496
   0.86194     -5.346646
   0.87375     -5.372593
   0.88555     -5.399306
   0.89736     -5.426744
   0.90917     -5.454872
   0.92098     -5.483643
   0.93278     -5.513021
   0.94459     -5.512926
   0.95640     -5.451060
   0.96821     -5.389413
   0.98001     -5.327979
   0.99182     -5.266741
   1.00363     -5.205684
   1.01544     -5.144796
   1.02724     -5.084060
   1.03905     -5.023461
   1.05086     -4.962984
   1.06267     -4.902612
   1.07447     -4.842326
   1.08628     -4.782116
   1.09809     -4.721963
   1.10989     -4.661852
   1.12170     -4.601766
   1.13351     -4.541687
   1.14532     -4.481603
   1.15712     -4.421500
 
# Band-Index:    8
   1.15712     -4.421500
   1.14532     -4.361363
   1.13351     -4.301183
   1.12170     -4.240944
   1.10989     -4.180635
   1.09809     -4.124247
   1.08628     -4.143019
   1.07447     -4.160382
   1.06267     -4.176310
   1.05086     -4.190775
   1.03905     -4.203755
   1.02724     -4.215222
   1.01544     -4.225153
   1.00363     -4.233525
   0.99182     -4.240314
   0.98001     -4.245499
   0.96821     -4.249059
   0.95640     -4.250975
   0.94459     -4.251228
   0.93278     -4.249799
   0.92098     -4.246673
   0.90917     -4.241835
   0.89736     -4.235273
   0.88555     -4.226976
   0.87375     -4.216935
   0.86194     -4.205143
   0.85013     -4.191595
   0.83832     -4.176293
   0.82652     -4.159233
   0.81471     -4.140419
   0.80290     -4.119857
   0.79110     -4.097555
   0.77929     -4.073525
   0.76748     -4.047782
   0.75567     -4.020341
   0.74387     -3.991226
   0.73206     -3.960460
   0.72025     -3.928069
   0.70844     -3.894084
   0.69664     -3.858539
   0.68483     -3.821472
   0.67302     -3.782922
   0.66121     -3.742933
   0.64941     -3.701553
   0.63760     -3.658833
   0.62579     -3.614827
   0.61398     -3.569593
   0.60218     -3.523194
   0.59037     -3.475695
   0.57856     -3.427169
   0.57856     -3.427169
   0.56675     -3.475695
   0.55495     -3.523194
   0.54314     -3.569593
   0.53133     -3.614827
   0.51953     -3.658833
   0.50772     -3.701553
   0.49591     -3.742933
   0.48410     -3.782922
   0.47230     -3.821472
   0.46049     -3.858539
   0.44868     -3.894084
   0.43687     -3.928069
   0.42507     -3.960460
   0.41326     -3.991226
   0.40145     -4.020341
   0.38964     -4.047782
   0.37784     -4.073525
   0.36603     -4.097555
   0.35422     -4.119857
   0.34241     -4.140419
   0.33061     -4.159233
   0.31880     -4.176293
   0.30699     -4.191595
   0.29518     -4.205143
   0.28338     -4.216935
   0.27157     -4.226976
   0.25976     -4.235273
   0.24796     -4.241835
   0.23615     -4.246673
   0.22434     -4.249799
   0.21253     -4.251228
   0.20073     -4.250975
   0.18892     -4.249059
   0.17711     -4.245499
   0.16530     -4.240314
   0.15350     -4.233525
   0.14169     -4.225153
   0.12988     -4.215222
   0.11807     -4.203755
   0.10627     -4.190775
   0.09446     -4.176310
   0.08265     -4.160382
   0.07084     -4.143019
   0.05904     -4.124247
   0.04723     -4.180635
   0.03542     -4.240944
   0.02361     -4.301183
   0.01181     -4.361363
   0.00000     -4.421500
 
# Band-Index:    9
   0.00000     -4.010187
   0.01181     -4.035600
   0.02361     -4.059741
   0.03542     -4.082580
   0.04723     -4.104092
   0.05904     -4.120247
   0.07084     -4.059769
   0.08265     -3.999194
   0.09446     -3.938513
   0.10627     -3.877721
   0.11807     -3.816813
   0.12988     -3.755785
   0.14169     -3.694635
   0.15350     -3.633361
   0.16530     -3.571964
   0.17711     -3.510447
   0.18892     -3.455780
   0.20073     -3.413703
   0.21253     -3.371008
   0.22434     -3.369888
   0.23615     -3.388210
   0.24796     -3.405496
   0.25976     -3.421742
   0.27157     -3.436936
   0.28338     -3.451067
   0.29518     -3.464125
   0.30699     -3.476100
   0.31880     -3.486980
   0.33061     -3.496757
   0.34241     -3.505418
   0.35422     -3.512954
   0.36603     -3.519353
   0.37784     -3.524604
   0.38964     -3.528698
   0.40145     -3.531622
   0.41326     -3.533366
   0.42507     -3.533916
   0.43687     -3.533263
   0.44868     -3.531394
   0.46049     -3.528296
   0.47230     -3.523959
   0.48410     -3.518369
   0.49591     -3.511517
   0.50772     -3.503388
   0.51953     -3.493972
   0.53133     -3.483257
   0.54314     -3.471230
   0.55495     -3.457880
   0.56675     -3.443197
   0.57856     -3.427169
   0.57856     -3.427169
   0.59037     -3.443197
   0.60218     -3.457880
   0.61398     -3.471230
   0.62579     -3.483257
   0.63760     -3.493972
   0.64941     -3.503388
   0.66121     -3.511517
   0.67302     -3.518369
   0.68483     -3.523959
   0.69664     -3.528296
   0.70844     -3.531394
   0.72025     -3.533263
   0.73206     -3.533916
   0.74387     -3.533366
   0.75567     -3.531622
   0.76748     -3.528698
   0.77929     -3.524604
   0.79110     -3.519353
   0.80290     -3.512954
   0.81471     -3.505418
   0.82652     -3.496757
   0.83832     -3.486980
   0.85013     -3.476100
   0.86194     -3.464125
   0.87375     -3.451067
   0.88555     -3.436936
   0.89736     -3.421742
   0.90917     -3.405496
   0.92098     -3.388210
   0.93278     -3.369888
   0.94459     -3.371008
   0.95640     -3.413703
   0.96821     -3.455780
   0.98001     -3.510447
   0.99182     -3.571964
   1.00363     -3.633361
   1.01544     -3.694635
   1.02724     -3.755785
   1.03905     -3.816813
   1.05086     -3.877721
   1.06267     -3.938513
   1.07447     -3.999194
   1.08628     -4.059769
   1.09809     -4.120247
   1.10989     -4.104092
   1.12170     -4.082580
   1.13351     -4.059741
   1.14532     -4.035600
   1.15712     -4.010187
 
# Band-Index:   10
   1.15712     -4.010187
   1.14532     -3.983533
   1.13351     -3.955661
   1.12170     -3.926603
   1.10989     -3.896390
   1.09809     -3.865052
   1.08628     -3.832622
   1.07447     -3.799129
   1.06267     -3.764607
   1.05086     -3.729093
   1.03905     -3.692620
   1.02724     -3.655225
   1.01544     -3.616943
   1.00363     -3.577816
   0.99182     -3.537883
   0.98001     -3.497190
   0.96821     -3.448812
   0.95640     -3.387064
   0.94459     -3.350547
   0.93278     -3.327748
   0.92098     -3.283986
   0.90917     -3.239781
   0.89736     -3.195196
   0.88555     -3.150309
   0.87375     -3.105195
   0.86194     -3.059937
   0.85013     -3.014623
   0.83832     -2.969347
   0.82652     -2.924222
   0.81471     -2.879360
   0.80290     -2.857245
   0.79110     -2.899898
   0.77929     -2.941178
   0.76748     -2.981070
   0.75567     -3.019561
   0.74387     -3.056647
   0.73206     -3.092317
   0.72025     -3.126566
   0.70844     -3.159391
   0.69664     -3.190791
   0.68483     -3.220766
   0.67302     -3.249317
   0.66121     -3.276450
   0.64941     -3.302172
   0.63760     -3.326482
   0.62579     -3.349391
   0.61398     -3.370904
   0.60218     -3.391032
   0.59037     -3.409784
   0.57856     -3.427169
   0.57856     -3.427169
   0.56675     -3.409784
   0.55495     -3.391032
   0.54314     -3.370904
   0.53133     -3.349391
   0.51953     -3.326482
   0.50772     -3.302172
   0.49591     -3.276450
   0.48410     -3.249317
   0.47230     -3.220766
   0.46049     -3.190791
   0.44868     -3.159391
   0.43687     -3.126566
   0.42507     -3.092317
   0.41326     -3.056647
   0.40145     -3.019561
   0.38964     -2.981070
   0.37784     -2.941178
   0.36603     -2.899898
   0.35422     -2.857245
   0.34241     -2.879360
   0.33061     -2.924222
   0.31880     -2.969347
   0.30699     -3.014623
   0.29518     -3.059937
   0.28338     -3.105195
   0.27157     -3.150309
   0.25976     -3.195196
   0.24796     -3.239781
   0.23615     -3.283986
   0.22434     -3.327748
   0.21253     -3.350547
   0.20073     -3.387064
   0.18892     -3.448812
   0.17711     -3.497190
   0.16530     -3.537883
   0.15350     -3.577816
   0.14169     -3.616943
   0.12988     -3.655225
   0.11807     -3.692620
   0.10627     -3.729093
   0.09446     -3.764607
   0.08265     -3.799129
   0.07084     -3.832622
   0.05904     -3.865052
   0.04723     -3.896390
   0.03542     -3.926603
   0.02361     -3.955661
   0.01181     -3.983533
   0.00000     -4.010187
 
# Band-Index:   11
   0.00000     -2.839309
   0.01181     -2.875248
   0.02361     -2.910365
   0.03542     -2.944648
   0.04723     -2.978083
   0.05904     -3.010657
   0.07084     -3.042357
   0.08265     -3.073172
   0.09446     -3.103091
   0.10627     -3.132101
   0.11807     -3.160191
   0.12988     -3.187354
   0.14169     -3.213573
   0.15350     -3.238841
   0.16530     -3.263147
   0.17711     -3.286480
   0.18892     -3.308832
   0.20073     -3.330191
   0.21253     -3.325209
   0.22434     -3.263258
   0.23615     -3.201221
   0.24796     -3.139110
   0.25976     -3.076929
   0.27157     -3.014722
   0.28338     -2.952482
   0.29518     -2.890259
   0.30699     -2.828069
   0.31880     -2.765945
   0.33061     -2.767891
   0.34241     -2.813238
   0.35422     -2.834883
   0.36603     -2.790926
   0.37784     -2.747634
   0.38964     -2.705166
   0.40145     -2.663686
   0.41326     -2.689910
   0.42507     -2.742813
   0.43687     -2.796199
   0.44868     -2.849918
   0.46049     -2.903831
   0.47230     -2.957804
   0.48410     -3.011708
   0.49591     -3.065421
   0.50772     -3.118830
   0.51953     -3.171826
   0.53133     -3.224305
   0.54314     -3.276169
   0.55495     -3.327324
   0.56675     -3.377685
   0.57856     -3.427169
   0.57856     -3.427169
   0.59037     -3.377685
   0.60218     -3.327324
   0.61398     -3.276169
   0.62579     -3.224305
   0.63760     -3.171826
   0.64941     -3.118830
   0.66121     -3.065421
   0.67302     -3.011708
   0.68483     -2.957804
   0.69664     -2.903831
   0.70844     -2.849918
   0.72025     -2.796199
   0.73206     -2.742813
   0.74387     -2.689910
   0.75567     -2.663686
   0.76748     -2.705166
   0.77929     -2.747634
   0.79110     -2.790926
   0.80290     -2.834883
   0.81471     -2.813238
   0.82652     -2.767891
   0.83832     -2.765945
   0.85013     -2.828069
   0.86194     -2.890259
   0.87375     -2.952482
   0.88555     -3.014722
   0.89736     -3.076929
   0.90917     -3.139110
   0.92098     -3.201221
   0.93278     -3.263258
   0.94459     -3.325209
   0.95640     -3.330191
   0.96821     -3.308832
   0.98001     -3.286480
   0.99182     -3.263147
   1.00363     -3.238841
   1.01544     -3.213573
   1.02724     -3.187354
   1.03905     -3.160191
   1.05086     -3.132101
   1.06267     -3.103091
   1.07447     -3.073172
   1.08628     -3.042357
   1.09809     -3.010657
   1.10989     -2.978083
   1.12170     -2.944648
   1.13351     -2.910365
   1.14532     -2.875248
   1.15712     -2.839309
 
# Band-Index:   12
   1.15712     -2.839309
   1.14532     -2.802563
   1.13351     -2.765024
   1.12170     -2.726709
   1.10989     -2.687634
   1.09809     -2.647816
   1.08628     -2.607273
   1.07447     -2.566025
   1.06267     -2.524091
   1.05086     -2.481494
   1.03905     -2.438258
   1.02724     -2.394403
   1.01544     -2.349959
   1.00363     -2.304952
   0.99182     -2.259411
   0.98001     -2.232788
   0.96821     -2.243511
   0.95640     -2.253606
   0.94459     -2.263044
   0.93278     -2.304276
   0.92098     -2.360286
   0.90917     -2.415270
   0.89736     -2.469183
   0.88555     -2.521979
   0.87375     -2.573620
   0.86194     -2.624064
   0.85013     -2.673278
   0.83832     -2.721229
   0.82652     -2.703924
   0.81471     -2.642049
   0.80290     -2.580370
   0.79110     -2.518942
   0.77929     -2.535656
   0.76748     -2.586169
   0.75567     -2.637642
   0.74387     -2.623376
   0.73206     -2.584431
   0.72025     -2.547056
   0.70844     -2.511465
